anio;sem;cod_alumno;cod_asig;nota
2021;2;E-14346;209;5.3
2021;2;E-14346;210;3.2
2021;2;E-14346;211;6
2022;1;E-14346;212;4.3
2022;1;E-14346;213;3.2
2022;1;E-14346;214;3.6
2022;1;E-14346;215;3.2
2022;1;E-14346;216;3.2
2022;1;E-14346;217;4.5
2022;2;E-14346;218;3.4
2022;2;E-14346;219;6
2022;2;E-14346;220;5.1
2022;2;E-14346;221;4.7
2022;2;E-14346;222;6.1
2022;2;E-14346;223;5.5
2023;1;E-14346;224;5.2
2023;1;E-14346;225;5.6
2023;1;E-14346;226;4.3
2023;1;E-14346;227;4.8
2023;1;E-14346;228;6.3
2023;1;E-14346;229;6.4
2023;2;E-14346;230;6.8
2023;2;E-14346;231;6.8
2023;2;E-14346;232;3.8
2023;2;E-14346;233;3.7
2023;2;E-14346;234;6.5
2023;2;E-14346;235;6.8
2021;1;E-14347;201;4.6
2021;1;E-14347;202;4.3
2021;1;E-14347;203;4.5
2021;1;E-14347;204;5.7
2021;1;E-14347;205;5.9
2021;2;E-14347;206;3.8
2021;2;E-14347;207;5
2021;2;E-14347;208;4.8
2021;2;E-14347;209;3.9
2021;2;E-14347;210;5
2021;2;E-14347;211;5.2
2022;1;E-14347;212;5.5
2022;1;E-14347;213;6.6
2022;1;E-14347;214;6.6
2022;1;E-14347;215;3.6
2022;1;E-14347;216;5.8
2022;1;E-14347;217;4.9
2022;2;E-14347;218;3.9
2022;2;E-14347;219;4.5
2022;2;E-14347;220;5.4
2022;2;E-14347;221;3.1
2022;2;E-14347;222;6.8
2022;2;E-14347;223;4.3
2023;1;E-14347;224;5.1
2023;1;E-14347;225;3.6
2023;1;E-14347;226;3.3
2023;1;E-14347;227;5.8
2023;1;E-14347;228;5.6
2023;1;E-14347;229;4.4
2023;2;E-14347;230;6.8
2023;2;E-14347;231;6.1
2023;2;E-14347;232;4.5
2023;2;E-14347;233;5
2023;2;E-14347;234;6.1
2023;2;E-14347;235;5.8
2021;1;E-14348;201;5.7
2021;1;E-14348;202;6
2021;1;E-14348;203;6.8
2021;1;E-14348;204;6.3
2021;1;E-14348;205;6
2021;2;E-14348;206;5.2
2021;2;E-14348;207;6.4
2021;2;E-14348;208;4.9
2021;2;E-14348;209;6.6
2021;2;E-14348;210;3.1
2021;2;E-14348;211;6.8
2022;1;E-14348;212;6.7
2022;1;E-14348;213;5.7
2022;1;E-14348;214;5.1
2022;1;E-14348;215;6.8
2022;1;E-14348;216;5
2022;1;E-14348;217;4.4
2022;2;E-14348;218;5
2022;2;E-14348;219;4.6
2022;2;E-14348;220;3.7
2022;2;E-14348;221;4.4
2022;2;E-14348;222;5.1
2022;2;E-14348;223;4.8
2023;1;E-14348;224;3.7
2023;1;E-14348;225;4.7
2023;1;E-14348;226;5.4
2023;1;E-14348;227;6
2023;1;E-14348;228;6.6
2023;1;E-14348;229;5
2023;2;E-14348;230;6.2
2023;2;E-14348;231;6.7
2023;2;E-14348;232;3.9
2023;2;E-14348;233;4.3
2023;2;E-14348;234;3.5
2023;2;E-14348;235;6.4
2021;1;E-14349;201;6.7
2021;1;E-14349;202;6.7
2021;1;E-14349;203;4.9
2021;1;E-14349;204;5.6
2021;1;E-14349;205;4.3
2021;2;E-14349;206;5.4
2021;2;E-14349;207;3.1
2021;2;E-14349;208;5.1
2021;2;E-14349;209;4.3
2021;2;E-14349;210;3
2021;2;E-14349;211;6.4
2022;1;E-14349;212;3.5
2022;1;E-14349;213;5.2
2022;1;E-14349;214;5.4
2022;1;E-14349;215;5.8
2022;1;E-14349;216;3.1
2022;1;E-14349;217;6.1
2022;2;E-14349;218;3.9
2022;2;E-14349;219;3.2
2022;2;E-14349;220;5.1
2022;2;E-14349;221;6.1
2022;2;E-14349;222;3.1
2022;2;E-14349;223;5.2
2023;1;E-14349;224;5.5
2023;1;E-14349;225;3.4
2023;1;E-14349;226;5.4
2023;1;E-14349;227;4.8
2023;1;E-14349;228;4
2023;1;E-14349;229;4.5
2023;2;E-14349;230;4.5
2023;2;E-14349;231;5.2
2023;2;E-14349;232;6.8
2023;2;E-14349;233;5.9
2023;2;E-14349;234;4.1
2023;2;E-14349;235;3.7
2021;1;E-14350;201;4.6
2021;1;E-14350;202;5.2
2021;1;E-14350;203;5.1
2021;1;E-14350;204;5.4
2021;1;E-14350;205;5.7
2021;2;E-14350;206;4.2
2021;2;E-14350;207;6.7
2021;2;E-14350;208;5.4
2021;2;E-14350;209;4.1
2021;2;E-14350;210;6.6
2021;2;E-14350;211;3.6
2022;1;E-14350;212;3.9
2022;1;E-14350;213;6.4
2022;1;E-14350;214;3.1
2022;1;E-14350;215;4.5
2022;1;E-14350;216;6.8
2022;1;E-14350;217;6.4
2022;2;E-14350;218;6.7
2022;2;E-14350;219;3.9
2022;2;E-14350;220;6.6
2022;2;E-14350;221;5.2
2022;2;E-14350;222;4.2
2022;2;E-14350;223;6.7
2023;1;E-14350;224;5.4
2023;1;E-14350;225;4.4
2023;1;E-14350;226;5.1
2023;1;E-14350;227;5.5
2023;1;E-14350;228;5.5
2023;1;E-14350;229;4
2023;2;E-14350;230;3.6
2023;2;E-14350;231;3.2
2023;2;E-14350;232;6.1
2023;2;E-14350;233;5.7
2023;2;E-14350;234;5
2023;2;E-14350;235;4.9
2021;1;E-14351;201;4.6
2021;1;E-14351;202;4.6
2021;1;E-14351;203;5.9
2021;1;E-14351;204;6
2021;1;E-14351;205;6.8
2021;2;E-14351;206;6.7
2021;2;E-14351;207;6.9
2021;2;E-14351;208;6.1
2021;2;E-14351;209;6.1
2021;2;E-14351;210;6.6
2021;2;E-14351;211;6.3
2022;1;E-14351;212;3.4
2022;1;E-14351;213;4.3
2022;1;E-14351;214;6.8
2022;1;E-14351;215;3.1
2022;1;E-14351;216;6.4
2022;1;E-14351;217;4.2
2022;2;E-14351;218;5.4
2022;2;E-14351;219;4.6
2022;2;E-14351;220;6.2
2022;2;E-14351;221;4.6
2022;2;E-14351;222;5.8
2022;2;E-14351;223;3.5
2023;1;E-14351;224;6.3
2023;1;E-14351;225;3.2
2023;1;E-14351;226;6.2
2023;1;E-14351;227;3.2
2023;1;E-14351;228;5.3
2023;1;E-14351;229;4.8
2023;2;E-14351;230;6.9
2023;2;E-14351;231;5.4
2023;2;E-14351;232;3.8
2023;2;E-14351;233;3.3
2023;2;E-14351;234;6.1
2023;2;E-14351;235;5
2021;1;E-14352;201;6
2021;1;E-14352;202;3
2021;1;E-14352;203;5.5
2021;1;E-14352;204;3.7
2021;1;E-14352;205;4.1
2021;2;E-14352;206;6.9
2021;2;E-14352;207;3.9
2021;2;E-14352;208;3.3
2021;2;E-14352;209;5.9
2021;2;E-14352;210;4.4
2021;2;E-14352;211;4.3
2022;1;E-14352;212;4.9
2022;1;E-14352;213;5.6
2022;1;E-14352;214;4.6
2022;1;E-14352;215;6.2
2022;1;E-14352;216;4.3
2022;1;E-14352;217;4.9
2022;2;E-14352;218;3.1
2022;2;E-14352;219;6.5
2022;2;E-14352;220;5.2
2022;2;E-14352;221;6.2
2022;2;E-14352;222;4.8
2022;2;E-14352;223;5.6
2023;1;E-14352;224;4.5
2023;1;E-14352;225;3.4
2023;1;E-14352;226;4.5
2023;1;E-14352;227;6.3
2023;1;E-14352;228;4
2023;1;E-14352;229;5.1
2023;2;E-14352;230;4
2023;2;E-14352;231;6.2
2023;2;E-14352;232;5.1
2023;2;E-14352;233;3.7
2023;2;E-14352;234;6.9
2023;2;E-14352;235;6.6
2021;1;E-14353;201;6.6
2021;1;E-14353;202;4.6
2021;1;E-14353;203;5
2021;1;E-14353;204;6.3
2021;1;E-14353;205;5.8
2021;2;E-14353;206;4.9
2021;2;E-14353;207;3.7
2021;2;E-14353;208;5.2
2021;2;E-14353;209;5.8
2021;2;E-14353;210;4.7
2021;2;E-14353;211;6.4
2022;1;E-14353;212;3.7
2022;1;E-14353;213;6.9
2022;1;E-14353;214;4
2022;1;E-14353;215;5.4
2022;1;E-14353;216;4.5
2022;1;E-14353;217;3.8
2022;2;E-14353;218;4.2
2022;2;E-14353;219;5
2022;2;E-14353;220;6.1
2022;2;E-14353;221;3.2
2022;2;E-14353;222;6.6
2022;2;E-14353;223;5.6
2023;1;E-14353;224;6.1
2023;1;E-14353;225;6.5
2023;1;E-14353;226;3.7
2023;1;E-14353;227;5.6
2023;1;E-14353;228;5.1
2023;1;E-14353;229;6
2023;2;E-14353;230;4.4
2023;2;E-14353;231;6.9
2023;2;E-14353;232;4.1
2023;2;E-14353;233;5.3
2023;2;E-14353;234;6.9
2023;2;E-14353;235;3
2021;1;E-14354;201;6.1
2021;1;E-14354;202;5.4
2021;1;E-14354;203;5.6
2021;1;E-14354;204;6.9
2021;1;E-14354;205;3.5
2021;2;E-14354;206;3.3
2021;2;E-14354;207;6.7
2021;2;E-14354;208;4.3
2021;2;E-14354;209;6
2021;2;E-14354;210;4
2021;2;E-14354;211;4.6
2022;1;E-14354;212;4.3
2022;1;E-14354;213;6
2022;1;E-14354;214;5
2022;1;E-14354;215;3.5
2022;1;E-14354;216;6.4
2022;1;E-14354;217;4.1
2022;2;E-14354;218;6.7
2022;2;E-14354;219;4.1
2022;2;E-14354;220;5
2022;2;E-14354;221;4.4
2022;2;E-14354;222;6.5
2022;2;E-14354;223;6.9
2023;1;E-14354;224;6.5
2023;1;E-14354;225;6.9
2023;1;E-14354;226;3.2
2023;1;E-14354;227;5.2
2023;1;E-14354;228;3.8
2023;1;E-14354;229;4.1
2023;2;E-14354;230;5.5
2023;2;E-14354;231;6
2023;2;E-14354;232;3.5
2023;2;E-14354;233;3.2
2023;2;E-14354;234;5.8
2023;2;E-14354;235;5.2
2021;1;E-14355;201;6.5
2021;1;E-14355;202;5.3
2021;1;E-14355;203;3.2
2021;1;E-14355;204;6.9
2021;1;E-14355;205;4.9
2021;2;E-14355;206;5.3
2021;2;E-14355;207;3.2
2021;2;E-14355;208;3.8
2021;2;E-14355;209;4.3
2021;2;E-14355;210;5.1
2021;2;E-14355;211;6.4
2022;1;E-14355;212;3.2
2022;1;E-14355;213;3.7
2022;1;E-14355;214;3.5
2022;1;E-14355;215;6.7
2022;1;E-14355;216;5
2022;1;E-14355;217;3.1
2022;2;E-14355;218;3.4
2022;2;E-14355;219;5.6
2022;2;E-14355;220;5.8
2022;2;E-14355;221;5.4
2022;2;E-14355;222;3.8
2022;2;E-14355;223;4.3
2023;1;E-14355;224;3.1
2023;1;E-14355;225;6.1
2023;1;E-14355;226;4.8
2023;1;E-14355;227;4.6
2023;1;E-14355;228;5
2023;1;E-14355;229;5.2
2023;2;E-14355;230;5.9
2023;2;E-14355;231;6.4
2023;2;E-14355;232;4.7
2023;2;E-14355;233;3.3
2023;2;E-14355;234;4.9
2023;2;E-14355;235;6.9
2021;1;E-14356;201;4.2
2021;1;E-14356;202;6.7
2021;1;E-14356;203;5.7
2021;1;E-14356;204;4.1
2021;1;E-14356;205;6.8
2021;2;E-14356;206;6.1
2021;2;E-14356;207;3.9
2021;2;E-14356;208;5.7
2021;2;E-14356;209;6.4
2021;2;E-14356;210;3.4
2021;2;E-14356;211;4.5
2022;1;E-14356;212;6.9
2022;1;E-14356;213;6.5
2022;1;E-14356;214;4.7
2022;1;E-14356;215;5.1
2022;1;E-14356;216;5.4
2022;1;E-14356;217;3.5
2022;2;E-14356;218;4.9
2022;2;E-14356;219;3.7
2022;2;E-14356;220;5
2022;2;E-14356;221;3.4
2022;2;E-14356;222;6.4
2022;2;E-14356;223;4.3
2023;1;E-14356;224;4.4
2023;1;E-14356;225;3.1
2023;1;E-14356;226;6.7
2023;1;E-14356;227;6.3
2023;1;E-14356;228;3.1
2023;1;E-14356;229;5.4
2023;2;E-14356;230;5.8
2023;2;E-14356;231;4.3
2023;2;E-14356;232;4.2
2023;2;E-14356;233;6
2023;2;E-14356;234;4.5
2023;2;E-14356;235;3.3
2021;1;E-14357;201;6.4
2021;1;E-14357;202;6.6
2021;1;E-14357;203;6.2
2021;1;E-14357;204;4.6
2021;1;E-14357;205;4.4
2021;2;E-14357;206;4.2
2021;2;E-14357;207;4.2
2021;2;E-14357;208;3.3
2021;2;E-14357;209;6.9
2021;2;E-14357;210;5.6
2021;2;E-14357;211;6.3
2022;1;E-14357;212;3.7
2022;1;E-14357;213;3.6
2022;1;E-14357;214;3.1
2022;1;E-14357;215;3.6
2022;1;E-14357;216;7
2022;1;E-14357;217;4.9
2022;2;E-14357;218;3.1
2022;2;E-14357;219;5.5
2022;2;E-14357;220;4.7
2022;2;E-14357;221;6.4
2022;2;E-14357;222;3.4
2022;2;E-14357;223;6.5
2023;1;E-14357;224;4.5
2023;1;E-14357;225;3.3
2023;1;E-14357;226;4.2
2023;1;E-14357;227;6.6
2023;1;E-14357;228;5.6
2023;1;E-14357;229;4.7
2023;2;E-14357;230;3.2
2023;2;E-14357;231;4.9
2023;2;E-14357;232;6.2
2023;2;E-14357;233;5.7
2023;2;E-14357;234;4.4
2023;2;E-14357;235;5.4
2021;1;E-14358;201;5.2
2021;1;E-14358;202;4.1
2021;1;E-14358;203;3.7
2021;1;E-14358;204;4.8
2021;1;E-14358;205;4
2021;2;E-14358;206;6.3
2021;2;E-14358;207;3.4
2021;2;E-14358;208;4.5
2021;2;E-14358;209;5.3
2021;2;E-14358;210;5.8
2021;2;E-14358;211;3.7
2022;1;E-14358;212;4.2
2022;1;E-14358;213;5.6
2022;1;E-14358;214;3.5
2022;1;E-14358;215;3.3
2022;1;E-14358;216;3.9
2022;1;E-14358;217;4.1
2022;2;E-14358;218;4.3
2022;2;E-14358;219;5
2022;2;E-14358;220;3.4
2022;2;E-14358;221;4.7
2022;2;E-14358;222;6.7
2022;2;E-14358;223;6.4
2023;1;E-14358;224;6.5
2023;1;E-14358;225;7
2023;1;E-14358;226;6
2023;1;E-14358;227;3
2023;1;E-14358;228;6.4
2023;1;E-14358;229;6.6
2023;2;E-14358;230;5.7
2023;2;E-14358;231;5.4
2023;2;E-14358;232;4.2
2023;2;E-14358;233;4
2023;2;E-14358;234;6.6
2023;2;E-14358;235;4.2
2021;1;E-14359;201;3.6
2021;1;E-14359;202;6.6
2021;1;E-14359;203;4.7
2021;1;E-14359;204;5.2
2021;1;E-14359;205;4.1
2021;2;E-14359;206;4
2021;2;E-14359;207;5.6
2021;2;E-14359;208;4.5
2021;2;E-14359;209;5.3
2021;2;E-14359;210;3.7
2021;2;E-14359;211;4.7
2022;1;E-14359;212;5.2
2022;1;E-14359;213;6.2
2022;1;E-14359;214;4.7
2022;1;E-14359;215;3.8
2022;1;E-14359;216;3.1
2022;1;E-14359;217;3.9
2022;2;E-14359;218;6.8
2022;2;E-14359;219;5
2022;2;E-14359;220;5
2022;2;E-14359;221;5.9
2022;2;E-14359;222;6.6
2022;2;E-14359;223;5.7
2023;1;E-14359;224;4.6
2023;1;E-14359;225;3.8
2023;1;E-14359;226;4.5
2023;1;E-14359;227;5.9
2023;1;E-14359;228;6.6
2023;1;E-14359;229;3.2
2023;2;E-14359;230;6.9
2023;2;E-14359;231;5.4
2023;2;E-14359;232;4.7
2023;2;E-14359;233;3.5
2023;2;E-14359;234;3.4
2023;2;E-14359;235;5.8
2021;1;E-14360;201;4
2021;1;E-14360;202;5.5
2021;1;E-14360;203;6
2021;1;E-14360;204;4.6
2021;1;E-14360;205;4.6
2021;2;E-14360;206;5.6
2021;2;E-14360;207;5.5
2021;2;E-14360;208;3.8
2021;2;E-14360;209;6
2021;2;E-14360;210;5.2
2021;2;E-14360;211;4.5
2022;1;E-14360;212;6.4
2022;1;E-14360;213;4.8
2022;1;E-14360;214;6.7
2022;1;E-14360;215;3.2
2022;1;E-14360;216;5.8
2022;1;E-14360;217;5.3
2022;2;E-14360;218;5.5
2022;2;E-14360;219;6.5
2022;2;E-14360;220;5.5
2022;2;E-14360;221;7
2022;2;E-14360;222;3.5
2022;2;E-14360;223;4.2
2023;1;E-14360;224;6
2023;1;E-14360;225;5.1
2023;1;E-14360;226;3.1
2023;1;E-14360;227;4.2
2023;1;E-14360;228;6.2
2023;1;E-14360;229;4.3
2023;2;E-14360;230;6.9
2023;2;E-14360;231;6.3
2023;2;E-14360;232;5.1
2023;2;E-14360;233;5
2023;2;E-14360;234;5.5
2023;2;E-14360;235;5.3
2021;1;E-14361;201;4.5
2021;1;E-14361;202;3.1
2021;1;E-14361;203;3.5
2021;1;E-14361;204;3.1
2021;1;E-14361;205;4.7
2021;2;E-14361;206;6.7
2021;2;E-14361;207;5.3
2021;2;E-14361;208;5.8
2021;2;E-14361;209;5.7
2021;2;E-14361;210;5.1
2021;2;E-14361;211;6.4
2022;1;E-14361;212;5.8
2022;1;E-14361;213;4.7
2022;1;E-14361;214;4.2
2022;1;E-14361;215;6
2022;1;E-14361;216;4.8
2022;1;E-14361;217;6.9
2022;2;E-14361;218;5.4
2022;2;E-14361;219;4.4
2022;2;E-14361;220;5.7
2022;2;E-14361;221;5.5
2022;2;E-14361;222;6.2
2022;2;E-14361;223;4.6
2023;1;E-14361;224;6
2023;1;E-14361;225;6.6
2023;1;E-14361;226;6.2
2023;1;E-14361;227;4.5
2023;1;E-14361;228;3.7
2023;1;E-14361;229;6.4
2023;2;E-14361;230;5.2
2023;2;E-14361;231;4.7
2023;2;E-14361;232;4.2
2023;2;E-14361;233;6.8
2023;2;E-14361;234;3.2
2023;2;E-14361;235;5.9
2021;1;E-14362;201;4.6
2021;1;E-14362;202;6.9
2021;1;E-14362;203;4.4
2021;1;E-14362;204;3.2
2021;1;E-14362;205;6.6
2021;2;E-14362;206;3.4
2021;2;E-14362;207;3.3
2021;2;E-14362;208;5.6
2021;2;E-14362;209;6.9
2021;2;E-14362;210;5.2
2021;2;E-14362;211;3
2022;1;E-14362;212;4
2022;1;E-14362;213;3.7
2022;1;E-14362;214;3.6
2022;1;E-14362;215;6.9
2022;1;E-14362;216;4.9
2022;1;E-14362;217;5.2
2022;2;E-14362;218;4.2
2022;2;E-14362;219;6.9
2022;2;E-14362;220;4.2
2022;2;E-14362;221;6.4
2022;2;E-14362;222;4.1
2022;2;E-14362;223;5.4
2023;1;E-14362;224;7
2023;1;E-14362;225;3.5
2023;1;E-14362;226;5.2
2023;1;E-14362;227;5.9
2023;1;E-14362;228;3.6
2023;1;E-14362;229;4.7
2023;2;E-14362;230;5.3
2023;2;E-14362;231;3.9
2023;2;E-14362;232;3.2
2023;2;E-14362;233;6
2023;2;E-14362;234;6
2023;2;E-14362;235;4.3
2021;1;E-14363;201;3.6
2021;1;E-14363;202;5.1
2021;1;E-14363;203;5.2
2021;1;E-14363;204;6.4
2021;1;E-14363;205;7
2021;2;E-14363;206;6.5
2021;2;E-14363;207;3.2
2021;2;E-14363;208;6.8
2021;2;E-14363;209;4.1
2021;2;E-14363;210;5.3
2021;2;E-14363;211;5.2
2022;1;E-14363;212;6.6
2022;1;E-14363;213;3.7
2022;1;E-14363;214;6.7
2022;1;E-14363;215;5.7
2022;1;E-14363;216;4.3
2022;1;E-14363;217;6.5
2022;2;E-14363;218;3.5
2022;2;E-14363;219;4.5
2022;2;E-14363;220;5.2
2022;2;E-14363;221;4.9
2022;2;E-14363;222;6
2022;2;E-14363;223;5.1
2023;1;E-14363;224;4
2023;1;E-14363;225;3
2023;1;E-14363;226;4.9
2023;1;E-14363;227;5.5
2023;1;E-14363;228;4.4
2023;1;E-14363;229;6.1
2023;2;E-14363;230;3.7
2023;2;E-14363;231;5.7
2023;2;E-14363;232;3.5
2023;2;E-14363;233;3
2023;2;E-14363;234;3.4
2023;2;E-14363;235;4.6
2021;1;E-14364;201;5.7
2021;1;E-14364;202;5.1
2021;1;E-14364;203;4.9
2021;1;E-14364;204;6.1
2021;1;E-14364;205;4.7
2021;2;E-14364;206;6.9
2021;2;E-14364;207;3.7
2021;2;E-14364;208;5.4
2021;2;E-14364;209;3.7
2021;2;E-14364;210;3.4
2021;2;E-14364;211;6.5
2022;1;E-14364;212;5.5
2022;1;E-14364;213;3.6
2022;1;E-14364;214;4.2
2022;1;E-14364;215;3.5
2022;1;E-14364;216;5.3
2022;1;E-14364;217;4.6
2022;2;E-14364;218;4.9
2022;2;E-14364;219;3.2
2022;2;E-14364;220;5.9
2022;2;E-14364;221;4.9
2022;2;E-14364;222;3.4
2022;2;E-14364;223;3
2023;1;E-14364;224;5.1
2023;1;E-14364;225;3.9
2023;1;E-14364;226;5.3
2023;1;E-14364;227;5.6
2023;1;E-14364;228;5.6
2023;1;E-14364;229;3.2
2023;2;E-14364;230;6.2
2023;2;E-14364;231;3.6
2023;2;E-14364;232;3.3
2023;2;E-14364;233;4.1
2023;2;E-14364;234;6.6
2023;2;E-14364;235;6
2021;1;E-14365;201;5.6
2021;1;E-14365;202;5.7
2021;1;E-14365;203;5.1
2021;1;E-14365;204;5.1
2021;1;E-14365;205;5.8
2021;2;E-14365;206;5.3
2021;2;E-14365;207;6.7
2021;2;E-14365;208;4.5
2021;2;E-14365;209;3.3
2021;2;E-14365;210;5.9
2021;2;E-14365;211;5.9
2022;1;E-14365;212;4.4
2022;1;E-14365;213;4.2
2022;1;E-14365;214;6.8
2022;1;E-14365;215;5.6
2022;1;E-14365;216;3.2
2022;1;E-14365;217;3
2022;2;E-14365;218;5.5
2022;2;E-14365;219;5.5
2022;2;E-14365;220;5.2
2022;2;E-14365;221;5.7
2022;2;E-14365;222;5.3
2022;2;E-14365;223;3.4
2023;1;E-14365;224;3.9
2023;1;E-14365;225;5.3
2023;1;E-14365;226;4.4
2023;1;E-14365;227;5.6
2023;1;E-14365;228;3.8
2023;1;E-14365;229;6.8
2023;2;E-14365;230;4.8
2023;2;E-14365;231;6.2
2023;2;E-14365;232;6
2023;2;E-14365;233;5.3
2023;2;E-14365;234;3.2
2023;2;E-14365;235;3.2
2021;1;E-14366;201;3.5
2021;1;E-14366;202;4
2021;1;E-14366;203;6.4
2021;1;E-14366;204;4.2
2021;1;E-14366;205;5.1
2021;2;E-14366;206;6.8
2021;2;E-14366;207;4.3
2021;2;E-14366;208;4.3
2021;2;E-14366;209;4.4
2021;2;E-14366;210;6.8
2021;2;E-14366;211;6.9
2022;1;E-14366;212;5.7
2022;1;E-14366;213;6.3
2022;1;E-14366;214;4.2
2022;1;E-14366;215;7
2022;1;E-14366;216;5.9
2022;1;E-14366;217;5.4
2022;2;E-14366;218;4.8
2022;2;E-14366;219;4
2022;2;E-14366;220;7
2022;2;E-14366;221;6.7
2022;2;E-14366;222;4.4
2022;2;E-14366;223;4.3
2023;1;E-14366;224;6
2023;1;E-14366;225;6.1
2023;1;E-14366;226;4.9
2023;1;E-14366;227;7
2023;1;E-14366;228;6.4
2023;1;E-14366;229;5.1
2023;2;E-14366;230;4.8
2023;2;E-14366;231;6
2023;2;E-14366;232;6
2023;2;E-14366;233;5.1
2023;2;E-14366;234;5.5
2023;2;E-14366;235;6.4
2021;1;E-14367;201;6.5
2021;1;E-14367;202;4.2
2021;1;E-14367;203;3.5
2021;1;E-14367;204;4
2021;1;E-14367;205;3.9
2021;2;E-14367;206;5.7
2021;2;E-14367;207;6.8
2021;2;E-14367;208;4
2021;2;E-14367;209;3.7
2021;2;E-14367;210;4.4
2021;2;E-14367;211;5
2022;1;E-14367;212;6.5
2022;1;E-14367;213;5.1
2022;1;E-14367;214;5.9
2022;1;E-14367;215;4.3
2022;1;E-14367;216;6.9
2022;1;E-14367;217;6.6
2022;2;E-14367;218;6.1
2022;2;E-14367;219;6.6
2022;2;E-14367;220;4
2022;2;E-14367;221;4
2022;2;E-14367;222;4.8
2022;2;E-14367;223;3.1
2023;1;E-14367;224;5.7
2023;1;E-14367;225;5.9
2023;1;E-14367;226;3.4
2023;1;E-14367;227;3.8
2023;1;E-14367;228;3.5
2023;1;E-14367;229;5.9
2023;2;E-14367;230;4.1
2023;2;E-14367;231;4.2
2023;2;E-14367;232;4.1
2023;2;E-14367;233;4.2
2023;2;E-14367;234;6
2023;2;E-14367;235;5.1
2021;1;E-14368;201;6.1
2021;1;E-14368;202;5.4
2021;1;E-14368;203;6.3
2021;1;E-14368;204;5.7
2021;1;E-14368;205;5.2
2021;2;E-14368;206;6.3
2021;2;E-14368;207;5.8
2021;2;E-14368;208;5.2
2021;2;E-14368;209;5.2
2021;2;E-14368;210;4
2021;2;E-14368;211;4.8
2022;1;E-14368;212;5.5
2022;1;E-14368;213;5.3
2022;1;E-14368;214;5
2022;1;E-14368;215;6.4
2022;1;E-14368;216;3.5
2022;1;E-14368;217;4.7
2022;2;E-14368;218;4.2
2022;2;E-14368;219;5.9
2022;2;E-14368;220;3.1
2022;2;E-14368;221;4.2
2022;2;E-14368;222;3.3
2022;2;E-14368;223;4.9
2023;1;E-14368;224;6
2023;1;E-14368;225;4.7
2023;1;E-14368;226;3.8
2023;1;E-14368;227;6.4
2023;1;E-14368;228;5.5
2023;1;E-14368;229;6.9
2023;2;E-14368;230;4
2023;2;E-14368;231;6.7
2023;2;E-14368;232;3.2
2023;2;E-14368;233;3.6
2023;2;E-14368;234;5.4
2023;2;E-14368;235;4.3
2021;1;E-14369;201;5.2
2021;1;E-14369;202;5.7
2021;1;E-14369;203;4.1
2021;1;E-14369;204;6.6
2021;1;E-14369;205;4.2
2021;2;E-14369;206;4.2
2021;2;E-14369;207;6.9
2021;2;E-14369;208;4.2
2021;2;E-14369;209;6.3
2021;2;E-14369;210;6.2
2021;2;E-14369;211;4.8
2022;1;E-14369;212;3.5
2022;1;E-14369;213;6.7
2022;1;E-14369;214;3.4
2022;1;E-14369;215;3.2
2022;1;E-14369;216;3.5
2022;1;E-14369;217;6.5
2022;2;E-14369;218;5.5
2022;2;E-14369;219;5.2
2022;2;E-14369;220;5.9
2022;2;E-14369;221;6.8
2022;2;E-14369;222;6.7
2022;2;E-14369;223;4.1
2023;1;E-14369;224;6.4
2023;1;E-14369;225;3.1
2023;1;E-14369;226;5.7
2023;1;E-14369;227;4.4
2023;1;E-14369;228;6.3
2023;1;E-14369;229;5.4
2023;2;E-14369;230;5.8
2023;2;E-14369;231;4.6
2023;2;E-14369;232;6
2023;2;E-14369;233;6.8
2023;2;E-14369;234;4.5
2023;2;E-14369;235;3.8
2021;1;E-14370;201;6.9
2021;1;E-14370;202;5.7
2021;1;E-14370;203;4.5
2021;1;E-14370;204;6.7
2021;1;E-14370;205;6.2
2021;2;E-14370;206;4.1
2021;2;E-14370;207;4.8
2021;2;E-14370;208;4.6
2021;2;E-14370;209;5.6
2021;2;E-14370;210;3.8
2021;2;E-14370;211;5.3
2022;1;E-14370;212;5.6
2022;1;E-14370;213;3.7
2022;1;E-14370;214;6.9
2022;1;E-14370;215;4.7
2022;1;E-14370;216;6.2
2022;1;E-14370;217;6.5
2022;2;E-14370;218;6
2022;2;E-14370;219;6.7
2022;2;E-14370;220;3.5
2022;2;E-14370;221;6
2022;2;E-14370;222;6.6
2022;2;E-14370;223;3.8
2023;1;E-14370;224;4.2
2023;1;E-14370;225;5
2023;1;E-14370;226;3.3
2023;1;E-14370;227;5.7
2023;1;E-14370;228;3.5
2023;1;E-14370;229;5.4
2023;2;E-14370;230;4.4
2023;2;E-14370;231;4.9
2023;2;E-14370;232;3.9
2023;2;E-14370;233;6.7
2023;2;E-14370;234;5.5
2023;2;E-14370;235;3.4
2021;1;E-14371;201;3.9
2021;1;E-14371;202;5
2021;1;E-14371;203;4.7
2021;1;E-14371;204;4.2
2021;1;E-14371;205;7
2021;2;E-14371;206;4.9
2021;2;E-14371;207;6.5
2021;2;E-14371;208;3.5
2021;2;E-14371;209;4.1
2021;2;E-14371;210;4.8
2021;2;E-14371;211;5.9
2022;1;E-14371;212;5
2022;1;E-14371;213;5.1
2022;1;E-14371;214;6.7
2022;1;E-14371;215;3.1
2022;1;E-14371;216;5.8
2022;1;E-14371;217;6.6
2022;2;E-14371;218;3.5
